 09/14/1812 Mon 11:01:35  f22d70677a "WAR AND PEACE"
 09/14/1812 Mon 11:02:36  2f8fa46d72 "By Leo Tolstoy/Tolstoi"
 09/14/1812 Mon 11:56:17  e0f1f3dcd5 "    CHAPTER VII"
 09/14/1812 Mon 11:57:43  418f450b85 "    CHAPTER VIII"
 09/14/1812 Mon 11:59:53  469a1b9c9c "    CHAPTER IX"
 09/14/1812 Mon 12:02:01  38937bef04 "    CHAPTER X"
 09/14/1812 Mon 12:03:49  6d12da9441 "    CHAPTER XI"
 09/14/1812 Mon 12:04:37  a956031920 "    CHAPTER XII"
 09/14/1812 Mon 12:06:36  a7f4a4d242 "    CHAPTER XIII"
 09/14/1812 Mon 12:07:38  66d85f4525 "    CHAPTER XIV"
 09/14/1812 Mon 12:09:32  00135f8f14 "    CHAPTER XV"
 09/14/1812 Mon 12:11:56  3677e035de "    CHAPTER XVI"
 09/14/1812 Mon 12:14:25  11fbe5dd81 "    CHAPTER XVII"
 09/14/1812 Mon 12:16:28  c0deace001 "    CHAPTER XVIII"
 09/14/1812 Mon 12:18:22  40e495d13f "    CHAPTER XIX"
 09/14/1812 Mon 12:19:28  52e9653df3 "    CHAPTER XX"
 09/14/1812 Mon 12:21:11  6fbfb683e8 "    CHAPTER XXI"
 09/14/1812 Mon 12:23:24  d02f1c46c7 "    BOOK THREE: 1805"
 09/14/1812 Mon 12:25:42  c389f78f48 "    CHAPTER I"
 09/14/1812 Mon 12:27:23  e51b067c16 "    CHAPTER II"
 09/14/1812 Mon 12:28:45  64745dbf69 "    CHAPTER III"
 09/14/1812 Mon 12:29:27  8811e86e8d "    CHAPTER IV"
 09/14/1812 Mon 12:30:11  4ea1aca29c "    CHAPTER V"
 09/14/1812 Mon 12:30:57  c0deace001 "    CHAPTER VI"
 09/14/1812 Mon 12:31:29  149c9acd8a "    CHAPTER VII"
 09/14/1812 Mon 12:32:31  fd38ef5c21 "    CHAPTER VIII"
 09/14/1812 Mon 12:33:40  94dd7de134 "    CHAPTER IX"
 09/14/1812 Mon 12:34:17  fdf6edde14 "    CHAPTER X"
 09/14/1812 Mon 12:34:51  5544ff0364 "    CHAPTER XI"
 09/14/1812 Mon 12:36:05  f3b00edbfa "    CHAPTER XII"
 09/14/1812 Mon 12:36:47  23d7456cb4 "    CHAPTER XIII"
 09/14/1812 Mon 12:38:00  759e6ec102 "    CHAPTER XIV"
 09/14/1812 Mon 12:40:02  945f3a8afe "    CHAPTER XV"
 09/14/1812 Mon 12:42:24  2926704bf5 "    CHAPTER XVI"
 09/14/1812 Mon 12:43:08  3ab5250586 "    CHAPTER XVII"
 09/14/1812 Mon 12:44:28  46e929e2ab "    CHAPTER XVIII"
 09/14/1812 Mon 12:45:00  f2cfa40f29 "    CHAPTER XIX"
 09/14/1812 Mon 12:47:13  40acca56a1 "    BOOK FOUR: 1806"
 09/14/1812 Mon 12:48:57  f804a16d92 "    CHAPTER I"
 09/14/1812 Mon 12:50:53  dfcdcef098 "    CHAPTER II"
 09/14/1812 Mon 12:52:53  38d28a8eab "    CHAPTER III"
 09/14/1812 Mon 12:54:36  d8abfefc42 "    CHAPTER IV"
 09/14/1812 Mon 12:55:57  0686b0bd9b "    CHAPTER V"
 09/14/1812 Mon 12:58:09  198eb412cd "    CHAPTER VI"
 09/14/1812 Mon 12:59:09  69b69a19ff "    CHAPTER VII"
 09/14/1812 Mon 13:01:06  ac2cb57e09 "    CHAPTER VIII"
 09/14/1812 Mon 13:02:31  87198e97f3 "    CHAPTER IX"
 09/14/1812 Mon 13:03:06  c94c5f4a45 "    CHAPTER X"
 09/14/1812 Mon 13:04:44  fc538b6a72 "    CHAPTER XI"
 09/14/1812 Mon 13:05:21  30b00dd3c2 "    CHAPTER XII"
 09/14/1812 Mon 13:06:48  f043bf261e "    CHAPTER XIII"
 09/14/1812 Mon 13:08:30  74ddc8db4b "    CHAPTER XIV"
 09/14/1812 Mon 13:09:13  f68c417169 "    CHAPTER XV"
 09/14/1812 Mon 13:10:48  cdb9214e6a "    CHAPTER XVI"
 09/14/1812 Mon 13:11:29  64ebe65f93 "    BOOK FIVE: 1806 - 07"
 09/14/1812 Mon 13:12:06  af835e8eb2 "    CHAPTER I"
 09/14/1812 Mon 13:14:06  6368f0aad4 "    CHAPTER II"
 09/14/1812 Mon 13:15:18  3cc5260075 "    CHAPTER III"
 09/14/1812 Mon 13:16:02  2a4d5cb025 "    CHAPTER IV"
 09/14/1812 Mon 13:18:06  395ad7772b "    CHAPTER V"
 09/14/1812 Mon 13:19:55  d851ac0d81 "    CHAPTER VI"
 09/14/1812 Mon 13:20:52  ba25366c9a "    CHAPTER VII"
 09/14/1812 Mon 13:21:32  00e765ac3c "    CHAPTER VIII"
 09/14/1812 Mon 13:22:45  ffb346359f "    CHAPTER IX"
 09/14/1812 Mon 13:23:26  97c496467c "    CHAPTER X"
 09/14/1812 Mon 13:24:12  c0deace001 "    CHAPTER XI"
 09/14/1812 Mon 13:24:56  42ad5f179b "    CHAPTER XII"
 09/14/1812 Mon 13:27:25  1c9a782cfa "    CHAPTER XIII"
 09/14/1812 Mon 13:28:35  79a0bf5347 "    CHAPTER XIV"
 09/14/1812 Mon 13:30:45  f7dffd7e25 "    CHAPTER XV"
 09/14/1812 Mon 13:32:44  0d673abf0c "    CHAPTER XVI"
 09/14/1812 Mon 13:35:00  c0deace001 "    CHAPTER XVII"
 09/14/1812 Mon 13:36:33  80bb50d63a "    CHAPTER XVIII"
 09/14/1812 Mon 13:37:19  fe5d67c842 "    CHAPTER XIX"
 09/14/1812 Mon 13:39:40  67ded73d4f "    CHAPTER XX"
 09/14/1812 Mon 13:42:01  eae39af79c "    CHAPTER XXI"
 09/14/1812 Mon 13:42:44  4c439e45c6 "    CHAPTER XXII"
 09/14/1812 Mon 13:44:05  5ad0a6fc73 "    BOOK SIX: 1808 - 10"
 09/14/1812 Mon 13:46:25  049c0252b3 "    CHAPTER I"
 09/14/1812 Mon 13:48:05  620bb72025 "    CHAPTER II"
 09/14/1812 Mon 13:48:38  a55d5d3b6d "    CHAPTER III"
 09/14/1812 Mon 13:49:11  05e69b427f "    CHAPTER IV"
 09/14/1812 Mon 13:49:48  ced421ca99 "    CHAPTER V"
 09/14/1812 Mon 13:50:24  c0deace001 "    CHAPTER VI"
 09/14/1812 Mon 13:52:23  5a70e559c2 "    CHAPTER VII"
 09/14/1812 Mon 13:53:34  b37d490c34 "    CHAPTER VIII"
 09/14/1812 Mon 13:54:21  c0deace001 "    CHAPTER IX"
 09/14/1812 Mon 13:54:51  26221cbbed "    CHAPTER X"
 09/14/1812 Mon 13:55:57  bffaf83f35 "    CHAPTER XI"
 09/14/1812 Mon 13:57:33  a7e19f7f18 "    CHAPTER XII"
 09/14/1812 Mon 13:58:38  0041e16b61 "    CHAPTER XIII"
 09/14/1812 Mon 13:59:56  f6758a9743 "    CHAPTER XIV"
 09/14/1812 Mon 14:01:48  8dc46dfcc9 "    CHAPTER XV"
 09/14/1812 Mon 14:02:19  d83169f2cc "    CHAPTER XVI"
 09/14/1812 Mon 14:03:51  af7155c453 "    CHAPTER XVII"
 09/14/1812 Mon 14:05:34  29ca428a8f "    CHAPTER XVIII"
 09/14/1812 Mon 14:06:46  dbc379277b "    CHAPTER XIX"
 09/14/1812 Mon 14:07:50  7cd2dee7b4 "    CHAPTER XX"
 09/14/1812 Mon 14:09:03  b3a7b34f7e "    CHAPTER XXI"
 09/14/1812 Mon 14:10:01  168892fa4d "    CHAPTER XXII"
 09/14/1812 Mon 14:11:29  3c8c7a1c82 "    CHAPTER XXIII"
 09/14/1812 Mon 14:13:37  d474164678 "    CHAPTER XXIV"
 09/14/1812 Mon 14:14:43  636a7d4a41 "    CHAPTER XXV"
 09/14/1812 Mon 14:15:55  c0deace001 "    CHAPTER XXVI"
 09/14/1812 Mon 14:17:14  0c47338c57 "    BOOK SEVEN: 1810 - 11"
 09/14/1812 Mon 14:19:17  b8c55bbd3e "    CHAPTER I"
 09/14/1812 Mon 14:21:06  525d152a95 "    CHAPTER II"
 09/14/1812 Mon 14:23:27  b8b41ea958 "    CHAPTER III"
 09/14/1812 Mon 14:25:34  39b1326093 "    CHAPTER IV"
 09/14/1812 Mon 14:27:19  cc80497357 "    CHAPTER V"
 09/14/1812 Mon 14:29:39  c0deace001 "    CHAPTER VI"
 09/14/1812 Mon 14:31:27  a8de537216 "    CHAPTER VII"
 09/14/1812 Mon 14:33:17  b9ee32fab0 "    CHAPTER VIII"
 09/14/1812 Mon 14:34:03  b16a8b86ec "    CHAPTER IX"
 09/14/1812 Mon 14:36:00  d08040a3f5 "    CHAPTER X"
 09/14/1812 Mon 14:36:46  296b376b8e "    CHAPTER XI"
 09/14/1812 Mon 14:37:24  5725497bd0 "    CHAPTER XII"
 09/14/1812 Mon 14:37:58  8f3f74fe20 "    CHAPTER XIII"
 09/14/1812 Mon 14:39:42  a5373eb3d1 "    BOOK EIGHT: 1811 - 12"
 09/14/1812 Mon 14:40:56  1ad2c0b813 "    CHAPTER I"
 09/14/1812 Mon 14:42:10  1be3b6a028 "    CHAPTER II"
 09/14/1812 Mon 14:43:08  ef51e0d4aa "    CHAPTER III"
 09/14/1812 Mon 14:44:23  172f534478 "    CHAPTER IV"
 09/14/1812 Mon 14:46:39  801b9bab16 "    CHAPTER V"
 09/14/1812 Mon 14:48:50  7b08806689 "    CHAPTER VI"
 09/14/1812 Mon 14:50:47  fe630815f9 "    CHAPTER VII"
 09/14/1812 Mon 14:51:29  570c548969 "    CHAPTER VIII"
 09/14/1812 Mon 14:52:15  a62b04b54a "    CHAPTER IX"
 09/14/1812 Mon 14:54:32  797593134f "    CHAPTER X"
 09/14/1812 Mon 14:56:05  dc1c2ed877 "    CHAPTER XI"
 09/14/1812 Mon 14:58:30  9fcbc679e6 "    CHAPTER XII"
 09/14/1812 Mon 14:59:23  c0deace001 "    CHAPTER XIII"
 09/14/1812 Mon 15:01:09  f38932507e "    CHAPTER XIV"
 09/14/1812 Mon 15:02:43  919297f17c "    CHAPTER XV"
 09/14/1812 Mon 15:04:23  404d2ee6a4 "    CHAPTER XVI"
 09/14/1812 Mon 15:05:29  02c2824ba4 "    CHAPTER XVII"
 09/14/1812 Mon 15:06:46  f0050801df "    CHAPTER XVIII"
 09/14/1812 Mon 15:07:55  784d19262e "    CHAPTER XIX"
 09/14/1812 Mon 15:10:08  8451ca8557 "    CHAPTER XX"
 09/14/1812 Mon 15:11:16  9414c58db4 "    CHAPTER XXI"
 09/14/1812 Mon 15:12:01  2449b5dbfa "    CHAPTER XXII"
 09/14/1812 Mon 15:13:24  88b8066f16 "    BOOK NINE: 1812"
 09/14/1812 Mon 15:15:44  c2b541a98f "    CHAPTER I"
 09/14/1812 Mon 15:16:37  bfec91afc3 "    CHAPTER II"
 09/14/1812 Mon 15:17:27  3531cbf165 "    CHAPTER III"
 09/14/1812 Mon 15:18:03  9e257a8e20 "    CHAPTER IV"
 09/14/1812 Mon 15:19:05  496d10ee24 "    CHAPTER V"
 09/14/1812 Mon 15:19:51  c1a486089f "    CHAPTER VI"
 09/14/1812 Mon 15:21:33  aa1ec75f74 "    CHAPTER VII"
 09/14/1812 Mon 15:23:19  ea91f61406 "    CHAPTER VIII"
 09/14/1812 Mon 15:24:49  9d7c625dd6 "    CHAPTER IX"
 09/14/1812 Mon 15:26:59  7522ba515b "    CHAPTER X"
 09/14/1812 Mon 15:27:30  ccfbc91acc "    CHAPTER XI"
 09/14/1812 Mon 15:28:38  2dc6875ef9 "    CHAPTER XII"
 09/14/1812 Mon 15:30:21  b857b03618 "    CHAPTER XIII"
 09/14/1812 Mon 15:32:12  7c3adc0e41 "    CHAPTER XIV"
 09/14/1812 Mon 15:33:33  4eb13e91d4 "    CHAPTER XV"
 09/14/1812 Mon 15:35:25  61ab9903c0 "    CHAPTER XVI"
 09/14/1812 Mon 15:37:03  4b9b8dcf88 "    CHAPTER XVII"
 09/14/1812 Mon 15:39:19  9edfea512b "    CHAPTER XVIII"
 09/14/1812 Mon 15:41:06  90ca796359 "    CHAPTER XIX"
 09/14/1812 Mon 15:43:00  c9f9e272ad "    CHAPTER XX"
 09/14/1812 Mon 15:44:53  21f7e717cb "    CHAPTER XXI"
 09/14/1812 Mon 15:45:48  f344a68675 "    CHAPTER XXII"
 09/14/1812 Mon 15:46:38  9de6ff4737 "    CHAPTER XXIII"
 09/14/1812 Mon 15:47:33  213ff64f18 "    BOOK TEN: 1812"
 09/14/1812 Mon 15:48:56  d72820b347 "    CHAPTER I"
 09/14/1812 Mon 15:50:34  7e767cbcb8 "    CHAPTER II"
 09/14/1812 Mon 15:52:01  c0deace001 "    CHAPTER III"
 09/14/1812 Mon 15:54:09  918eff1c3c "    CHAPTER IV"
 09/14/1812 Mon 15:55:43  afc646fb42 "    CHAPTER V"
 09/14/1812 Mon 15:57:34  08d18f3641 "    CHAPTER VI"
 09/14/1812 Mon 15:59:32  bb35e77b96 "    CHAPTER VII"
 09/14/1812 Mon 16:01:29  39d7fe5b47 "    CHAPTER VIII"
 09/14/1812 Mon 16:03:41  498428105b "    CHAPTER IX"
 09/14/1812 Mon 16:05:37  39ea19684d "    CHAPTER X"
 09/14/1812 Mon 16:08:06  922f34d5ee "    CHAPTER XI"
 09/14/1812 Mon 16:10:34  0b33cb0bfb "    CHAPTER XII"
 09/14/1812 Mon 16:11:34  78f6a0823d "    CHAPTER XIII"
 09/14/1812 Mon 16:13:11  7189c31691 "    CHAPTER XIV"
 09/14/1812 Mon 16:14:32  3d4dd52753 "    CHAPTER XV"
 09/14/1812 Mon 16:15:04  b38ca7ad34 "    CHAPTER XVI"
 09/14/1812 Mon 16:16:43  ae6623d57d "    CHAPTER XVII"
 09/14/1812 Mon 16:18:42  4e52522544 "    CHAPTER XVIII"
 09/14/1812 Mon 16:20:27  3d8cb0a63a "    CHAPTER XIX"
 09/14/1812 Mon 16:21:19  1b18ee148a "    CHAPTER XX"
 09/14/1812 Mon 16:22:09  09183bd15b "    CHAPTER XXI"
 09/14/1812 Mon 16:23:16  1d0662efa4 "    CHAPTER XXII"
 09/14/1812 Mon 16:25:16  22e588d4f7 "    CHAPTER XXIII"
 09/14/1812 Mon 16:25:52  e5c6af843a "    CHAPTER XXIV"
 09/14/1812 Mon 16:28:08  3bd75dc2da "    CHAPTER XXV"
 09/14/1812 Mon 16:29:24  84931308ec "    CHAPTER XXVI"
 09/14/1812 Mon 16:31:23  ee9fcf9cae "    CHAPTER XXVII"
 09/14/1812 Mon 16:31:57  1cb1249be2 "    CHAPTER XXVIII"
 09/14/1812 Mon 16:33:34  7f2b05f8c7 "    CHAPTER XXIX"
 09/14/1812 Mon 16:35:51  0aa2f7320f "    CHAPTER XXX"
 09/14/1812 Mon 16:37:18  a0bb4873c8 "    CHAPTER XXXI"
 09/14/1812 Mon 16:37:55  0719aed081 "    CHAPTER XXXII"
 09/14/1812 Mon 16:39:09  13b2efc84d "    CHAPTER XXXIII"
 09/14/1812 Mon 16:41:13  b08688f417 "    CHAPTER XXXIV"
 09/14/1812 Mon 16:43:20  83fc5f84c2 "    CHAPTER XXXV"
 09/14/1812 Mon 16:45:38  de8d9b9368 "    CHAPTER XXXVI"
 09/14/1812 Mon 16:46:55  4127b9bd33 "    CHAPTER XXXVII"
 09/14/1812 Mon 16:48:30  8b1ab321c5 "    CHAPTER XXXVIII"
 09/14/1812 Mon 16:50:15  64ec92f457 "    CHAPTER XXXIX"
 09/14/1812 Mon 16:51:14  08a9160236 "    BOOK ELEVEN: 1812"
 09/14/1812 Mon 16:52:07  74cba4ba75 "    CHAPTER I"
 09/14/1812 Mon 16:53:44  a9bd20d498 "    CHAPTER II"
 09/14/1812 Mon 16:54:34  68cee58e19 "    CHAPTER III"
 09/14/1812 Mon 16:55:49  7b4afe9777 "    CHAPTER IV"
 09/14/1812 Mon 16:56:33  37f3852c20 "    CHAPTER V"
 09/14/1812 Mon 16:58:14  f95e198afd "    CHAPTER VI"
 09/14/1812 Mon 16:59:31  31952b23ff "    CHAPTER VII"
 09/14/1812 Mon 17:01:16  c0deace001 "    CHAPTER VIII"
 09/14/1812 Mon 17:03:40  41eb9e6673 "    CHAPTER IX"
 09/14/1812 Mon 17:05:47  c45bc40e91 "    CHAPTER X"
 09/14/1812 Mon 17:07:10  b0f3eb1fd5 "    CHAPTER XI"
 09/14/1812 Mon 17:08:04  b9c1b65c6a "    CHAPTER XII"
 09/14/1812 Mon 17:09:42  043535e9d2 "    CHAPTER XIII"
 09/14/1812 Mon 17:11:11  8203278044 "    CHAPTER XIV"
 09/14/1812 Mon 17:11:51  3e522b51e5 "    CHAPTER XV"
 09/14/1812 Mon 17:14:07  f04490dfe3 "    CHAPTER XVI"
 09/14/1812 Mon 17:14:58  37dae82074 "    CHAPTER XVII"
 09/14/1812 Mon 17:15:42  d729bace82 "    CHAPTER XVIII"
 09/14/1812 Mon 17:17:05  a728d3031e "    CHAPTER XIX"
 09/14/1812 Mon 17:17:35  5341ddb00b "    CHAPTER XX"
 09/14/1812 Mon 17:19:09  fb35a5e752 "    CHAPTER XXI"
 09/14/1812 Mon 17:20:31  5ed55f58fe "    CHAPTER XXII"
 09/14/1812 Mon 17:21:45  237218f2f0 "    CHAPTER XXIII"
 09/14/1812 Mon 17:22:53  3f88ea9f24 "    CHAPTER XXIV"
 09/14/1812 Mon 17:23:52  a362450cf9 "    CHAPTER XXV"
 09/14/1812 Mon 17:24:54  4dfa866ba7 "    CHAPTER XXVI"
 09/14/1812 Mon 17:26:49  225afc3a97 "    CHAPTER XXVII"
 09/14/1812 Mon 17:28:45  8308acaf92 "    CHAPTER XXVIII"
 09/14/1812 Mon 17:30:54  27ca156d3d "    CHAPTER XXIX"
 09/14/1812 Mon 17:33:11  36824dfa68 "    CHAPTER XXX"
 09/14/1812 Mon 17:35:22  41f82598b7 "    CHAPTER XXXI"
 09/14/1812 Mon 17:36:30  c2daf79f86 "    CHAPTER XXXII"
 09/14/1812 Mon 17:38:59  34ebd79347 "    CHAPTER XXXIII"
 09/14/1812 Mon 17:39:55  c0deace001 "    CHAPTER XXXIV"
 09/14/1812 Mon 17:41:35  1c16b69f75 "    BOOK TWELVE: 1812"
 09/14/1812 Mon 17:43:18  bd2929acb7 "    CHAPTER I"
 09/14/1812 Mon 17:43:56  29b2cc62e4 "    CHAPTER II"
 09/14/1812 Mon 17:46:08  2c688787fe "    CHAPTER III"
 09/14/1812 Mon 17:47:46  97d219cb4f "    CHAPTER IV"
 09/14/1812 Mon 17:50:02  c65987b632 "    CHAPTER V"
 09/14/1812 Mon 17:51:07  a5f3fcd6cb "    CHAPTER VI"
 09/14/1812 Mon 17:53:09  4bad514719 "    CHAPTER VII"
 09/14/1812 Mon 17:54:25  c0deace001 "    CHAPTER VIII"
 09/14/1812 Mon 17:56:29  ad4dd65a22 "    CHAPTER IX"
 09/14/1812 Mon 17:57:23  c0deace001 "    CHAPTER X"
 09/14/1812 Mon 17:59:34  c0deace001 "    CHAPTER XI"
 09/14/1812 Mon 18:01:44  f49a882ca4 "    CHAPTER XII"
 09/14/1812 Mon 18:02:59  df6da6a91b "    CHAPTER XIII"
 09/14/1812 Mon 18:03:31  d2b448ad8d "    CHAPTER XIV"
 09/14/1812 Mon 18:04:25  49c9bec08c "    CHAPTER XV"
 09/14/1812 Mon 18:06:10  f203d1ac94 "    CHAPTER XVI"
 09/14/1812 Mon 18:07:04  fb6c1300bb "    BOOK THIRTEEN: 1812"
 09/14/1812 Mon 18:08:22  ed950abdd8 "    CHAPTER I"
 09/14/1812 Mon 18:09:24  ea6d1696f8 "    CHAPTER II"
 09/14/1812 Mon 18:11:44  5df500150e "    CHAPTER III"
 09/14/1812 Mon 18:12:33  ad0be1d978 "    CHAPTER IV"
 09/14/1812 Mon 18:13:14  b3f2c62541 "    CHAPTER V"
 09/14/1812 Mon 18:15:16  9525c73a01 "    CHAPTER VI"
 09/14/1812 Mon 18:16:44  f76f94237f "    CHAPTER VII"
 09/14/1812 Mon 18:17:24  12e728fe4a "    CHAPTER VIII"
 09/14/1812 Mon 18:19:44  52bd5afb59 "    CHAPTER IX"
 09/14/1812 Mon 18:22:05  dfb904acc4 "    CHAPTER X"
 09/14/1812 Mon 18:23:47  f544a0c637 "    CHAPTER XI"
 09/14/1812 Mon 18:25:13  53a3ad6336 "    CHAPTER XII"
 09/14/1812 Mon 18:27:34  178100965c "    CHAPTER XIII"
 09/14/1812 Mon 18:28:59  2d75480161 "    CHAPTER XIV"
 09/14/1812 Mon 18:31:25  a7fcbda6c9 "    CHAPTER XV"
 09/14/1812 Mon 18:33:24  30fd2d9094 "    CHAPTER XVI"
 09/14/1812 Mon 18:35:16  8408896ed9 "    CHAPTER XVII"
 09/14/1812 Mon 18:37:06  c51fb9a3b8 "    CHAPTER XVIII"
 09/14/1812 Mon 18:37:43  f3aa356637 "    CHAPTER XIX"
 09/14/1812 Mon 18:39:02  bec234febf "    BOOK FOURTEEN: 1812"
 09/14/1812 Mon 18:40:26  2b267cbb3f "    CHAPTER I"
 09/14/1812 Mon 18:41:28  1191b1e13a "    CHAPTER II"
 09/14/1812 Mon 18:42:27  ad8ccd367d "    CHAPTER III"
 09/14/1812 Mon 18:43:24  a1046ad082 "    CHAPTER IV"
 09/14/1812 Mon 18:45:36  24ca1e512e "    CHAPTER V"
 09/14/1812 Mon 18:46:07  78b0c9d8f1 "    CHAPTER VI"
 09/14/1812 Mon 18:47:41  b9608b3980 "    CHAPTER VII"
 09/14/1812 Mon 18:49:55  faf393e171 "    CHAPTER VIII"
 09/14/1812 Mon 18:50:50  bd9f3a5609 "    CHAPTER IX"
 09/14/1812 Mon 18:51:39  83f25d7592 "    CHAPTER X"
 09/14/1812 Mon 18:52:17  b444d356a7 "    CHAPTER XI"
 09/14/1812 Mon 18:53:52  44a0af7ca8 "    CHAPTER XII"
 09/14/1812 Mon 18:55:06  a67b9270e8 "    CHAPTER XIII"
 09/14/1812 Mon 18:57:27  2c9580afbd "    CHAPTER XIV"
 09/14/1812 Mon 18:59:22  ccdd9e2609 "    CHAPTER XV"
 09/14/1812 Mon 19:00:47  1be135b677 "    CHAPTER XVI"
 09/14/1812 Mon 19:02:32  c86f62e7db "    CHAPTER XVII"
 09/14/1812 Mon 19:03:25  e10a362b1c "    CHAPTER XVIII"
 09/14/1812 Mon 19:05:01  b9abcfea37 "    CHAPTER XIX"
 09/14/1812 Mon 19:06:36  086eb89547 "    BOOK FIFTEEN: 1812 - 13"
 09/14/1812 Mon 19:07:12  c9ba21131d "    CHAPTER I"
 09/14/1812 Mon 19:07:52  c0deace001 "    CHAPTER II"
 09/14/1812 Mon 19:10:19  cc9440c712 "    CHAPTER III"
 09/14/1812 Mon 19:11:54  c1876e9d95 "    CHAPTER IV"
 09/14/1812 Mon 19:14:21  dec1d30426 "    CHAPTER V"
 09/14/1812 Mon 19:16:10  4a01e8479d "    CHAPTER VI"
 09/14/1812 Mon 19:17:08  65645b532f "    CHAPTER VII"
 09/14/1812 Mon 19:18:55  5c4c938cd6 "    CHAPTER VIII"
 09/14/1812 Mon 19:20:51  7e551bffaf "    CHAPTER IX"
 09/14/1812 Mon 19:22:30  6bea8db47a "    CHAPTER X"
 09/14/1812 Mon 19:23:04  9d161e0bbe "    CHAPTER XI"
 09/14/1812 Mon 19:25:32  fe97a27a32 "    CHAPTER XII"
 09/14/1812 Mon 19:27:33  9efc71cc00 "    CHAPTER XIII"
 09/14/1812 Mon 19:28:26  fbb55b9d31 "    CHAPTER XIV"
 09/14/1812 Mon 19:30:36  1cc75f33ab "    CHAPTER XV"
 09/14/1812 Mon 19:32:38  de756e4c46 "    CHAPTER XVI"
 09/14/1812 Mon 19:34:36  0e47f1191d "    CHAPTER XVII"
 09/14/1812 Mon 19:36:23  0e631f93c5 "    CHAPTER XVIII"
 09/14/1812 Mon 19:38:43  468bbe605e "    CHAPTER XIX"
 09/14/1812 Mon 19:41:00  7ae0c3c0b5 "    CHAPTER XX"
 09/14/1812 Mon 19:42:47  724481bd64 "    FIRST EPILOGUE: 1813 - 20"
 09/14/1812 Mon 19:44:12  8ab78a1095 "    CHAPTER I"
 09/14/1812 Mon 19:45:05  c0deace001 "    CHAPTER II"
 09/14/1812 Mon 19:45:47  08b686473e "    CHAPTER III"
 09/14/1812 Mon 19:47:36  5ead3a5b8c "    CHAPTER IV"
 09/14/1812 Mon 19:48:21  c27ebdd3ba "    CHAPTER V"
 09/14/1812 Mon 19:49:18  070412ef95 "    CHAPTER VI"
 09/14/1812 Mon 19:50:05  360fd4b524 "    CHAPTER VII"
 09/14/1812 Mon 19:51:56  f322e56b28 "    CHAPTER VIII"
 09/14/1812 Mon 19:52:59  ebd9a3e6cd "    CHAPTER IX"
 09/14/1812 Mon 19:53:56  077cf57063 "    CHAPTER X"
